"","X.3","X.2","X.1","X","ID","Timing","Order","Q1Gender","Q2Age","Q3Distance","Q4Trips","Q5Knowledge","Q6Bid","Q7Bid","Q6ResearchResponse","Q6ResearchCertainty","Q7TreatmentResponse","Q7TreatmentCertainty","Q8DominatedTest","Choice","Q9Block","Q10Block","Q11Block","Q12Block","Q12CECertainty","Q13CurrentThreatToSelf","Q14FutureThreatToSelf","Q15ThreatToEnvironment","Q16BP","Q18Charity","Q19Knowledge","Q20Consequentiality","Q21Experts","Q22Education","Q23Employment","Q24RonaImpact","Q24AIncome","Q25Understanding","Q7Bid2","Q7Response2","Task","av_A","av_B","alt","Price","Performance","Emission","chid","PriceCoef","EmissionCoef","PerformanceCoef","Q6WTP","Q7WTP","Precaution","Q17_Firms","Q17_Cons","Q17_Gov","Q17_LA","Q17_Other","cs","Protestors","FullSurvey2.Q7WTPSB","PrecautionProportion","e0.5","e0.75","e1","e1.25","e1.5","Q6Pro","Q7Pro","LCM2Class","ResearchPointNB","ResearchLowerNB","ResearchUpperNB","WWTPPointNB","WWTPLowerNB","WWTPUpperNB","CosmeticsPointNB","CosmeticsLowerNB","CosmeticsUpperNB"
"2149",2149,2149,2149,"1075.A",269,1008,0,1,47.5,35,1,2,80,10,0,2,1,2,0,FALSE,3,3,3,2,2,3,4,4,2,1,3,1,4,3,6,0,2250,9,20,1,3,1,1,"A",0,0,0,1075,-0.10834265591836,0.0883199665489268,-0.103591660500302,21.7196335614818,45.5771711549141,23.8575375934322,1,1,1,1,0,1,0,51.8465231787584,0.0883612503460452,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0804430872647474,0.168804337610793,1,21.0002091010501,21.5397774463739,18.1225112593235,-3.70340438465425,9.60594813333137,-134.278943953,-35.0810468233682,-35.0810468233682,-35.0810468233682
"2150",2150,2150,2150,"1075.B",269,1008,0,1,47.5,35,1,2,80,10,0,2,1,2,0,TRUE,3,3,3,2,2,3,4,4,2,1,3,1,4,3,6,0,2250,9,20,1,3,1,1,"B",5,10,90,1075,-0.10834265591836,0.0883199665489268,-0.103591660500302,21.7196335614818,45.5771711549141,23.8575375934322,1,1,1,1,0,1,0,51.8465231787584,0.0883612503460452,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0804430872647474,0.168804337610793,1,21.0002091010501,21.5397774463739,18.1225112593235,-3.70340438465425,9.60594813333137,-134.278943953,-35.0810468233682,-35.0810468233682,-35.0810468233682
"2151",2151,2151,2151,"1076.A",269,1008,0,1,47.5,35,1,2,80,10,0,2,1,2,0,TRUE,3,3,3,2,2,3,4,4,2,1,3,1,4,3,6,0,2250,9,20,1,4,1,1,"A",0,0,0,1076,-0.380913471178879,0.0251207176184059,-0.0294644229695021,21.7196335614818,45.5771711549141,23.8575375934322,1,1,1,1,0,0,0,51.8465231787584,0.0883612503460452,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0804430872647474,0.168804337610793,1,21.0002091010501,21.5397774463739,18.1225112593235,-3.70340438465425,9.60594813333137,-134.278943953,-41.4009717164203,-41.4009717164203,-41.4009717164203
"2152",2152,2152,2152,"1076.B",269,1008,0,1,47.5,35,1,2,80,10,0,2,1,2,0,FALSE,3,3,3,2,2,3,4,4,2,1,3,1,4,3,6,0,2250,9,20,1,4,1,1,"B",2.5,50,10,1076,-0.380913471178879,0.0251207176184059,-0.0294644229695021,21.7196335614818,45.5771711549141,23.8575375934322,1,1,1,1,0,0,0,51.8465231787584,0.0883612503460452,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0804430872647474,0.168804337610793,1,21.0002091010501,21.5397774463739,18.1225112593235,-3.70340438465425,9.60594813333137,-134.278943953,-41.4009717164203,-41.4009717164203,-41.4009717164203
"2153",2153,2153,2153,"1077.A",270,594,0,1,32.5,6.5,1,3,90,40,1,1,1,2,0,FALSE,2,2,2,3,1,2,2,5,1,0,3,2,4,4,6,0,250,8,80,1,1,1,1,"A",0,0,0,1077,-0.225650084190544,0.0424055669239249,-0.0497380520368806,25.3986708828448,47.801934890046,22.4032640072012,1,1,1,1,0,1,0,55.1622065786545,0.746775466906707,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.846622362761493,1.5933978296682,2,24.6792464224131,25.2188147677369,21.8015485806865,-1.47864064952235,11.8307118684633,-132.054180217868,-39.6724867858684,-39.6724867858684,-39.6724867858684
"2154",2154,2154,2154,"1077.B",270,594,0,1,32.5,6.5,1,3,90,40,1,1,1,2,0,TRUE,2,2,2,3,1,2,2,5,1,0,3,2,4,4,6,0,250,8,80,1,1,1,1,"B",1,50,90,1077,-0.225650084190544,0.0424055669239249,-0.0497380520368806,25.3986708828448,47.801934890046,22.4032640072012,1,1,1,1,0,1,0,55.1622065786545,0.746775466906707,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.846622362761493,1.5933978296682,2,24.6792464224131,25.2188147677369,21.8015485806865,-1.47864064952235,11.8307118684633,-132.054180217868,-39.6724867858684,-39.6724867858684,-39.6724867858684
"2155",2155,2155,2155,"1078.A",270,594,0,1,32.5,6.5,1,3,90,40,1,1,1,2,0,FALSE,2,2,2,3,1,2,2,5,1,0,3,2,4,4,6,0,250,8,80,1,2,1,1,"A",0,0,0,1078,-0.175432596208533,0.0545441380526407,-0.0639755431553593,25.3986708828448,47.801934890046,22.4032640072012,1,1,1,1,0,1,0,55.1622065786545,0.746775466906707,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.846622362761493,1.5933978296682,2,24.6792464224131,25.2188147677369,21.8015485806865,-1.47864064952235,11.8307118684633,-132.054180217868,-38.4586296729968,-38.4586296729968,-38.4586296729968
"2156",2156,2156,2156,"1078.B",270,594,0,1,32.5,6.5,1,3,90,40,1,1,1,2,0,TRUE,2,2,2,3,1,2,2,5,1,0,3,2,4,4,6,0,250,8,80,1,2,1,1,"B",2.5,5,40,1078,-0.175432596208533,0.0545441380526407,-0.0639755431553593,25.3986708828448,47.801934890046,22.4032640072012,1,1,1,1,0,1,0,55.1622065786545,0.746775466906707,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.846622362761493,1.5933978296682,2,24.6792464224131,25.2188147677369,21.8015485806865,-1.47864064952235,11.8307118684633,-132.054180217868,-38.4586296729968,-38.4586296729968,-38.4586296729968
"2157",2157,2157,2157,"1079.A",270,594,0,1,32.5,6.5,1,3,90,40,1,1,1,2,0,FALSE,2,2,2,3,1,2,2,5,1,0,3,2,4,4,6,0,250,8,80,1,3,1,1,"A",0,0,0,1079,-0.21956518476488,0.0435807696779346,-0.0511164629383945,25.3986708828448,47.801934890046,22.4032640072012,1,1,1,1,0,1,0,55.1622065786545,0.746775466906707,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.846622362761493,1.5933978296682,2,24.6792464224131,25.2188147677369,21.8015485806865,-1.47864064952235,11.8307118684633,-132.054180217868,-39.5549665104674,-39.5549665104674,-39.5549665104674
"2158",2158,2158,2158,"1079.B",270,594,0,1,32.5,6.5,1,3,90,40,1,1,1,2,0,TRUE,2,2,2,3,1,2,2,5,1,0,3,2,4,4,6,0,250,8,80,1,3,1,1,"B",1,5,10,1079,-0.21956518476488,0.0435807696779346,-0.0511164629383945,25.3986708828448,47.801934890046,22.4032640072012,1,1,1,1,0,1,0,55.1622065786545,0.746775466906707,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.846622362761493,1.5933978296682,2,24.6792464224131,25.2188147677369,21.8015485806865,-1.47864064952235,11.8307118684633,-132.054180217868,-39.5549665104674,-39.5549665104674,-39.5549665104674
"2159",2159,2159,2159,"1080.A",270,594,0,1,32.5,6.5,1,3,90,40,1,1,1,2,0,FALSE,2,2,2,3,1,2,2,5,1,0,3,2,4,4,6,0,250,8,80,1,4,1,1,"A",0,0,0,1080,-0.224120490455996,0.0426949795043847,-0.0500775078921191,25.3986708828448,47.801934890046,22.4032640072012,1,1,1,1,0,1,0,55.1622065786545,0.746775466906707,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.846622362761493,1.5933978296682,2,24.6792464224131,25.2188147677369,21.8015485806865,-1.47864064952235,11.8307118684633,-132.054180217868,-39.6435455278224,-39.6435455278224,-39.6435455278224
"2160",2160,2160,2160,"1080.B",270,594,0,1,32.5,6.5,1,3,90,40,1,1,1,2,0,TRUE,2,2,2,3,1,2,2,5,1,0,3,2,4,4,6,0,250,8,80,1,4,1,1,"B",1,10,40,1080,-0.224120490455996,0.0426949795043847,-0.0500775078921191,25.3986708828448,47.801934890046,22.4032640072012,1,1,1,1,0,1,0,55.1622065786545,0.746775466906707,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.846622362761493,1.5933978296682,2,24.6792464224131,25.2188147677369,21.8015485806865,-1.47864064952235,11.8307118684633,-132.054180217868,-39.6435455278224,-39.6435455278224,-39.6435455278224
"2161",2161,2161,2161,"1081.A",271,1361,1,0,32.5,15.5,1,3,5,100,1,2,1,1,0,FALSE,4,2,1,3,2,3,4,4,1,1,3,2,3,2,0,1,250,8,200,0,1,1,1,"A",0,0,0,1081,-0.149122426881353,0.0641675430493406,-0.0752629625490566,19.8336429274384,46.4408657268709,26.6072227994324,1,0,1,1,0,1,0,49.8341941037701,0.886907426647747,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.661121430914613,1.54802885756236,1,19.1142184670067,19.6537868123305,16.2365206252801,-2.83970981269744,10.4696427052882,-133.415249381043,-37.4962891733268,-37.4962891733268,-37.4962891733268
"2162",2162,2162,2162,"1081.B",271,1361,1,0,32.5,15.5,1,3,5,100,1,2,1,1,0,TRUE,4,2,1,3,2,3,4,4,1,1,3,2,3,2,0,1,250,8,200,0,1,1,1,"B",2.5,10,10,1081,-0.149122426881353,0.0641675430493406,-0.0752629625490566,19.8336429274384,46.4408657268709,26.6072227994324,1,0,1,1,0,1,0,49.8341941037701,0.886907426647747,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.661121430914613,1.54802885756236,1,19.1142184670067,19.6537868123305,16.2365206252801,-2.83970981269744,10.4696427052882,-133.415249381043,-37.4962891733268,-37.4962891733268,-37.4962891733268
"2163",2163,2163,2163,"1082.A",271,1361,1,0,32.5,15.5,1,3,5,100,1,2,1,1,0,FALSE,4,2,1,3,2,3,4,4,1,1,3,2,3,2,0,1,250,8,200,0,2,1,1,"A",0,0,0,1082,-0.165912532865803,0.0576738814196215,-0.0676464606725862,19.8336429274384,46.4408657268709,26.6072227994324,1,0,1,1,0,1,0,49.8341941037701,0.886907426647747,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.661121430914613,1.54802885756236,1,19.1142184670067,19.6537868123305,16.2365206252801,-2.83970981269744,10.4696427052882,-133.415249381043,-38.1456553362987,-38.1456553362987,-38.1456553362987
"2164",2164,2164,2164,"1082.B",271,1361,1,0,32.5,15.5,1,3,5,100,1,2,1,1,0,TRUE,4,2,1,3,2,3,4,4,1,1,3,2,3,2,0,1,250,8,200,0,2,1,1,"B",2.5,5,40,1082,-0.165912532865803,0.0576738814196215,-0.0676464606725862,19.8336429274384,46.4408657268709,26.6072227994324,1,0,1,1,0,1,0,49.8341941037701,0.886907426647747,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.661121430914613,1.54802885756236,1,19.1142184670067,19.6537868123305,16.2365206252801,-2.83970981269744,10.4696427052882,-133.415249381043,-38.1456553362987,-38.1456553362987,-38.1456553362987
"2165",2165,2165,2165,"1083.A",271,1361,1,0,32.5,15.5,1,3,5,100,1,2,1,1,0,FALSE,4,2,1,3,2,3,4,4,1,1,3,2,3,2,0,1,250,8,200,0,3,1,1,"A",0,0,0,1083,-0.185965242082538,0.051454882855391,-0.0603521147495639,19.8336429274384,46.4408657268709,26.6072227994324,1,0,1,1,0,1,0,49.8341941037701,0.886907426647747,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.661121430914613,1.54802885756236,1,19.1142184670067,19.6537868123305,16.2365206252801,-2.83970981269744,10.4696427052882,-133.415249381043,-38.7675551927218,-38.7675551927218,-38.7675551927218
"2166",2166,2166,2166,"1083.B",271,1361,1,0,32.5,15.5,1,3,5,100,1,2,1,1,0,TRUE,4,2,1,3,2,3,4,4,1,1,3,2,3,2,0,1,250,8,200,0,3,1,1,"B",2.5,5,90,1083,-0.185965242082538,0.051454882855391,-0.0603521147495639,19.8336429274384,46.4408657268709,26.6072227994324,1,0,1,1,0,1,0,49.8341941037701,0.886907426647747,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.661121430914613,1.54802885756236,1,19.1142184670067,19.6537868123305,16.2365206252801,-2.83970981269744,10.4696427052882,-133.415249381043,-38.7675551927218,-38.7675551927218,-38.7675551927218
"2167",2167,2167,2167,"1084.A",271,1361,1,0,32.5,15.5,1,3,5,100,1,2,1,1,0,FALSE,4,2,1,3,2,3,4,4,1,1,3,2,3,2,0,1,250,8,200,0,4,1,1,"A",0,0,0,1084,-0.220053028807895,0.0434841537895164,-0.0510031408810723,19.8336429274384,46.4408657268709,26.6072227994324,1,0,1,1,0,1,0,49.8341941037701,0.886907426647747,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.661121430914613,1.54802885756236,1,19.1142184670067,19.6537868123305,16.2365206252801,-2.83970981269744,10.4696427052882,-133.415249381043,-39.5646280993092,-39.5646280993092,-39.5646280993092
"2168",2168,2168,2168,"1084.B",271,1361,1,0,32.5,15.5,1,3,5,100,1,2,1,1,0,TRUE,4,2,1,3,2,3,4,4,1,1,3,2,3,2,0,1,250,8,200,0,4,1,1,"B",1,10,40,1084,-0.220053028807895,0.0434841537895164,-0.0510031408810723,19.8336429274384,46.4408657268709,26.6072227994324,1,0,1,1,0,1,0,49.8341941037701,0.886907426647747,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,0.661121430914613,1.54802885756236,1,19.1142184670067,19.6537868123305,16.2365206252801,-2.83970981269744,10.4696427052882,-133.415249381043,-39.5646280993092,-39.5646280993092,-39.5646280993092
"2169",2169,2169,2169,"1085.A",272,283,0,0,21.5,6.5,3,4,10,5,0,1,0,0,0,TRUE,4,2,1,1,1,4,3,4,1,0,4,1,4,2,4,1,1250,6,2,1,1,1,1,"A",0,0,0,1085,-0.394390476304903,0.0242622992222909,-0.0284575726441197,25.7755352992334,44.3898604261711,18.6143251269377,1,1,1,1,0,0,0,59.1909395724929,0.124095500846251,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.171836901994889,0.295932402841141,2,25.0561108388017,25.5956791841255,22.1784129970751,-4.89071511339725,8.41863740458837,-135.466254681743,-41.4868135560318,-41.4868135560318,-41.4868135560318
"2170",2170,2170,2170,"1085.B",272,283,0,0,21.5,6.5,3,4,10,5,0,1,0,0,0,FALSE,4,2,1,1,1,4,3,4,1,0,4,1,4,2,4,1,1250,6,2,1,1,1,1,"B",2.5,10,10,1085,-0.394390476304903,0.0242622992222909,-0.0284575726441197,25.7755352992334,44.3898604261711,18.6143251269377,1,1,1,1,0,0,0,59.1909395724929,0.124095500846251,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.171836901994889,0.295932402841141,2,25.0561108388017,25.5956791841255,22.1784129970751,-4.89071511339725,8.41863740458837,-135.466254681743,-41.4868135560318,-41.4868135560318,-41.4868135560318
"2171",2171,2171,2171,"1086.A",272,283,0,0,21.5,6.5,3,4,10,5,0,1,0,0,0,FALSE,4,2,1,1,1,4,3,4,1,0,4,1,4,2,4,1,1250,6,2,1,2,1,1,"A",0,0,0,1086,-0.166001549607826,0.0576429543527602,-0.0676101859055573,25.7755352992334,44.3898604261711,18.6143251269377,1,1,1,1,0,1,0,59.1909395724929,0.124095500846251,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.171836901994889,0.295932402841141,2,25.0561108388017,25.5956791841255,22.1784129970751,-4.89071511339725,8.41863740458837,-135.466254681743,-38.1487480429848,-38.1487480429848,-38.1487480429848
"2172",2172,2172,2172,"1086.B",272,283,0,0,21.5,6.5,3,4,10,5,0,1,0,0,0,TRUE,4,2,1,1,1,4,3,4,1,0,4,1,4,2,4,1,1250,6,2,1,2,1,1,"B",2.5,5,40,1086,-0.166001549607826,0.0576429543527602,-0.0676101859055573,25.7755352992334,44.3898604261711,18.6143251269377,1,1,1,1,0,1,0,59.1909395724929,0.124095500846251,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.171836901994889,0.295932402841141,2,25.0561108388017,25.5956791841255,22.1784129970751,-4.89071511339725,8.41863740458837,-135.466254681743,-38.1487480429848,-38.1487480429848,-38.1487480429848
"2173",2173,2173,2173,"1087.A",272,283,0,0,21.5,6.5,3,4,10,5,0,1,0,0,0,FALSE,4,2,1,1,1,4,3,4,1,0,4,1,4,2,4,1,1250,6,2,1,3,1,1,"A",0,0,0,1087,-0.186025530949944,0.0514382068830443,-0.0603325552803595,25.7755352992334,44.3898604261711,18.6143251269377,1,1,1,1,0,1,0,59.1909395724929,0.124095500846251,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.171836901994889,0.295932402841141,2,25.0561108388017,25.5956791841255,22.1784129970751,-4.89071511339725,8.41863740458837,-135.466254681743,-38.7692227899564,-38.7692227899564,-38.7692227899564
"2174",2174,2174,2174,"1087.B",272,283,0,0,21.5,6.5,3,4,10,5,0,1,0,0,0,TRUE,4,2,1,1,1,4,3,4,1,0,4,1,4,2,4,1,1250,6,2,1,3,1,1,"B",2.5,5,90,1087,-0.186025530949944,0.0514382068830443,-0.0603325552803595,25.7755352992334,44.3898604261711,18.6143251269377,1,1,1,1,0,1,0,59.1909395724929,0.124095500846251,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.171836901994889,0.295932402841141,2,25.0561108388017,25.5956791841255,22.1784129970751,-4.89071511339725,8.41863740458837,-135.466254681743,-38.7692227899564,-38.7692227899564,-38.7692227899564
"2175",2175,2175,2175,"1088.A",272,283,0,0,21.5,6.5,3,4,10,5,0,1,0,0,0,FALSE,4,2,1,1,1,4,3,4,1,0,4,1,4,2,4,1,1250,6,2,1,4,1,1,"A",0,0,0,1088,-0.227409821898818,0.0420774250937538,-0.0493531701308372,25.7755352992334,44.3898604261711,18.6143251269377,1,1,1,1,0,1,0,59.1909395724929,0.124095500846251,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.171836901994889,0.295932402841141,2,25.0561108388017,25.5956791841255,22.1784129970751,-4.89071511339725,8.41863740458837,-135.466254681743,-39.7053009688855,-39.7053009688855,-39.7053009688855
"2176",2176,2176,2176,"1088.B",272,283,0,0,21.5,6.5,3,4,10,5,0,1,0,0,0,TRUE,4,2,1,1,1,4,3,4,1,0,4,1,4,2,4,1,1250,6,2,1,4,1,1,"B",0.5,50,10,1088,-0.227409821898818,0.0420774250937538,-0.0493531701308372,25.7755352992334,44.3898604261711,18.6143251269377,1,1,1,1,0,1,0,59.1909395724929,0.124095500846251,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.171836901994889,0.295932402841141,2,25.0561108388017,25.5956791841255,22.1784129970751,-4.89071511339725,8.41863740458837,-135.466254681743,-39.7053009688855,-39.7053009688855,-39.7053009688855
"2177",2177,2177,2177,"1089.A",273,481,1,0,63,35,1,3,20,90,1,2,0,1,0,TRUE,3,4,1,3,1,3,4,4,1,0,4,1,3,1,6,1,1750,10,45,1,1,1,1,"A",0,0,0,1089,-0.392334080416842,0.0243894686292989,-0.0286067313287473,21.8188357781242,38.6529112720195,16.8340754938953,1,1,1,1,0,0,0,54.5503873105941,0.0801622642566443,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.103899217991068,0.184061482247712,2,21.0994113176925,21.6389796630163,18.2217134759659,-10.6276642675488,2.68168825043677,-141.203203835894,-41.474096615331,-41.474096615331,-41.474096615331
"2178",2178,2178,2178,"1089.B",273,481,1,0,63,35,1,3,20,90,1,2,0,1,0,FALSE,3,4,1,3,1,3,4,4,1,0,4,1,3,1,6,1,1750,10,45,1,1,1,1,"B",5,5,10,1089,-0.392334080416842,0.0243894686292989,-0.0286067313287473,21.8188357781242,38.6529112720195,16.8340754938953,1,1,1,1,0,0,0,54.5503873105941,0.0801622642566443,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.103899217991068,0.184061482247712,2,21.0994113176925,21.6389796630163,18.2217134759659,-10.6276642675488,2.68168825043677,-141.203203835894,-41.474096615331,-41.474096615331,-41.474096615331
"2179",2179,2179,2179,"1090.A",273,481,1,0,63,35,1,3,20,90,1,2,0,1,0,FALSE,3,4,1,3,1,3,4,4,1,0,4,1,3,1,6,1,1750,10,45,1,2,1,1,"A",0,0,0,1090,-0.200494050267286,0.0477262030158743,-0.0559786966976498,21.8188357781242,38.6529112720195,16.8340754938953,1,1,1,1,0,1,0,54.5503873105941,0.0801622642566443,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.103899217991068,0.184061482247712,2,21.0994113176925,21.6389796630163,18.2217134759659,-10.6276642675488,2.68168825043677,-141.203203835894,-39.1404231766734,-39.1404231766734,-39.1404231766734
"2180",2180,2180,2180,"1090.B",273,481,1,0,63,35,1,3,20,90,1,2,0,1,0,TRUE,3,4,1,3,1,3,4,4,1,0,4,1,3,1,6,1,1750,10,45,1,2,1,1,"B",1,5,10,1090,-0.200494050267286,0.0477262030158743,-0.0559786966976498,21.8188357781242,38.6529112720195,16.8340754938953,1,1,1,1,0,1,0,54.5503873105941,0.0801622642566443,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.103899217991068,0.184061482247712,2,21.0994113176925,21.6389796630163,18.2217134759659,-10.6276642675488,2.68168825043677,-141.203203835894,-39.1404231766734,-39.1404231766734,-39.1404231766734
"2181",2181,2181,2181,"1091.A",273,481,1,0,63,35,1,3,20,90,1,2,0,1,0,FALSE,3,4,1,3,1,3,4,4,1,0,4,1,3,1,6,1,1750,10,45,1,3,1,1,"A",0,0,0,1091,-0.158757654164888,0.0602731238179741,-0.0706951465655883,21.8188357781242,38.6529112720195,16.8340754938953,1,1,1,1,0,1,0,54.5503873105941,0.0801622642566443,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.103899217991068,0.184061482247712,2,21.0994113176925,21.6389796630163,18.2217134759659,-10.6276642675488,2.68168825043677,-141.203203835894,-37.8857310964635,-37.8857310964635,-37.8857310964635
"2182",2182,2182,2182,"1091.B",273,481,1,0,63,35,1,3,20,90,1,2,0,1,0,TRUE,3,4,1,3,1,3,4,4,1,0,4,1,3,1,6,1,1750,10,45,1,3,1,1,"B",2.5,5,90,1091,-0.158757654164888,0.0602731238179741,-0.0706951465655883,21.8188357781242,38.6529112720195,16.8340754938953,1,1,1,1,0,1,0,54.5503873105941,0.0801622642566443,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.103899217991068,0.184061482247712,2,21.0994113176925,21.6389796630163,18.2217134759659,-10.6276642675488,2.68168825043677,-141.203203835894,-37.8857310964635,-37.8857310964635,-37.8857310964635
"2183",2183,2183,2183,"1092.A",273,481,1,0,63,35,1,3,20,90,1,2,0,1,0,FALSE,3,4,1,3,1,3,4,4,1,0,4,1,3,1,6,1,1750,10,45,1,4,1,1,"A",0,0,0,1092,-0.205266329820145,0.0466166066052607,-0.0546772363467,21.8188357781242,38.6529112720195,16.8340754938953,1,1,1,1,0,1,0,54.5503873105941,0.0801622642566443,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.103899217991068,0.184061482247712,2,21.0994113176925,21.6389796630163,18.2217134759659,-10.6276642675488,2.68168825043677,-141.203203835894,-39.2513828177348,-39.2513828177348,-39.2513828177348
"2184",2184,2184,2184,"1092.B",273,481,1,0,63,35,1,3,20,90,1,2,0,1,0,TRUE,3,4,1,3,1,3,4,4,1,0,4,1,3,1,6,1,1750,10,45,1,4,1,1,"B",1,10,40,1092,-0.205266329820145,0.0466166066052607,-0.0546772363467,21.8188357781242,38.6529112720195,16.8340754938953,1,1,1,1,0,1,0,54.5503873105941,0.0801622642566443,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.103899217991068,0.184061482247712,2,21.0994113176925,21.6389796630163,18.2217134759659,-10.6276642675488,2.68168825043677,-141.203203835894,-39.2513828177348,-39.2513828177348,-39.2513828177348
"2185",2185,2185,2185,"1093.A",274,169,1,1,32.5,50,1,3,90,100,1,1,1,1,1,FALSE,1,2,4,4,1,3,4,4,1,0,3,0,3,4,6,0,1750,9,200,1,1,1,1,"A",0,0,0,1093,0.0154004339329957,-0.621334423962564,0.728771389067774,22.4670434011433,43.6048125985607,21.1377691974174,0,0,1,0,0,1,0,51.5670450698265,0.100656043797226,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.106985920957825,0.207641964755051,2,21.7476189407116,22.2871872860354,18.869921098985,-5.67576294100765,7.63358957697797,-136.251302509353,-106.046485874517,-106.046485874517,-106.046485874517
"2186",2186,2186,2186,"1093.B",274,169,1,1,32.5,50,1,3,90,100,1,1,1,1,1,TRUE,1,2,4,4,1,3,4,4,1,0,3,0,3,4,6,0,1750,9,200,1,1,1,1,"B",5,50,40,1093,0.0154004339329957,-0.621334423962564,0.728771389067774,22.4670434011433,43.6048125985607,21.1377691974174,0,0,1,0,0,1,0,51.5670450698265,0.100656043797226,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.106985920957825,0.207641964755051,2,21.7476189407116,22.2871872860354,18.869921098985,-5.67576294100765,7.63358957697797,-136.251302509353,-106.046485874517,-106.046485874517,-106.046485874517
