"","ID","Timing","Order","Q1Gender","Q2Age","Q3Distance","Q4Trips","Q5Knowledge","Q6Bid","Q7Bid","Q6ResearchResponse","Q6ResearchCertainty","Q7TreatmentResponse","Q7TreatmentCertainty","Q7Bid2Upper","Q7Bid2Lower","Q7TreatmentUpperResponse","Q7TreatmentLowerResponse","Q8DominatedTest","Q9Block","Q9Performance","Q9Emission","Q9Price","Q10Block","Q10Performance","Q10Emission","Q10Price","Q11Block","Q11Performance","Q11Emission","Q11Price","Q12Block","Q12Performance","Q12Emission","Q12Price","Q9Choice","Q10Choice","Q11Choice","Q12Choice","Q12CECertainty","Q13CurrentThreatToSelf","Q14FutureThreatToSelf","Q15ThreatToEnvironment","Q16BP","Q17_Firms","Q17_Cons","Q17_Gov","Q17_LA","Q17_Other","Q18Charity","Q19Knowledge","Q20Consequentiality","Q21Experts","Q22Education","Q23Employment","Q24RonaImpact","Q24AIncome","Q25Understanding","Q7Bid2","Q7Response2","IncomeDummy"
"533",533,340,1,0,21.5,6.5,2,4,20,60,0,2,0,2,NA,5,NA,1,1,1,0.5,0.9,1,0,0.1,0.1,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,0,0,2,4,4,4,1,1,1,1,0,0,0,4,2,4,4,6,0,3500,8,30,1,1
"534",534,363,1,1,63,15.5,2,3,60,5,0,2,1,1,0,NA,0,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,0,1,1,0,1,3,3,2,0,1,0,0,0,0,0,4,1,2,4,6,1,2250,8,10,0,1
"535",535,708,1,1,47.5,15.5,1,1,100,40,0,2,0,2,NA,3,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1250,3,20,0,0
"536",536,280,0,1,21.5,6.5,1,5,5,40,0,2,0,2,NA,3,NA,0,0,0,0.5,0.4,5,0,0.1,0.1,0.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,0,0,0,0,2,5,4,4,0,0,1,0,0,0,1,4,0,5,4,5,0,5000,10,20,0,1
"537",537,359,1,0,47.5,50,0,2,20,60,0,0,0,2,NA,5,NA,0,1,2,0.05,0.1,5,3,0.05,0.1,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,0,0,3,5,4,0,1,1,1,1,0,0,2,1,3,2,4,1,2750,10,30,0,1
"538",538,518,0,1,47.5,6.5,2,2,100,10,0,2,1,2,6,NA,0,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,1,0,2,4,5,5,1,1,1,1,1,0,0,2,2,4,1,6,0,2750,10,20,0,1
"539",539,333,1,1,32.5,15.5,3,4,80,80,1,1,1,2,4,NA,1,NA,1,1,0.5,0.9,1,0,0.1,0.1,0.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,1,0,1,0,1,5,5,4,1,1,1,1,0,0,1,4,2,4,3,6,1,3500,9,160,1,1
"540",540,159,0,0,47.5,1,3,3,5,100,1,1,1,1,7,NA,1,NA,0,0,0.5,0.4,5,0,0.1,0.1,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,1,3,3,3,1,1,0,1,0,0,1,3,2,4,1,6,1,3500,9,200,1,1
"541",541,531,1,1,47.5,50,0,2,90,100,0,1,0,1,NA,10,NA,0,1,3,0.1,0.1,2.5,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,1,3,3,4,0,1,0,1,0,0,0,2,1,3,3,6,0,1250,8,50,0,0
"542",542,654,0,0,21.5,35,3,3,80,5,1,0,1,1,0,NA,0,NA,1,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,2,4,5,4,0,1,0,0,0,0,1,4,2,4,1,4,0,1750,10,10,0,0
"543",543,570,1,0,47.5,35,3,3,80,100,1,1,0,1,NA,10,NA,1,0,0,0.5,0.4,5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,1,4,4,5,1,1,1,1,1,0,0,4,2,4,2,1,0,250,9,50,1,0
"544",544,657,1,0,47.5,50,0,3,5,10,0,1,0,2,NA,9,NA,0,1,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,1,0,5,5,5,1,1,1,1,1,0,0,2,2,5,0,1,1,250,8,5,0,0
"545",545,961,1,1,47.5,6.5,3,4,20,20,1,1,1,1,8,NA,0,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,0,0.5,0.1,0.5,1,1,0,1,2,4,5,3,1,1,1,1,0,0,0,5,1,2,2,6,1,1750,9,40,0,0
"546",546,408,1,0,21.5,50,1,2,10,10,0,2,0,2,NA,9,NA,0,1,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,2,3,4,4,0,1,1,1,1,0,0,3,2,3,3,4,1,1750,5,5,0,0
"547",547,230,1,1,32.5,35,3,1,100,5,0,1,0,1,NA,2,NA,0,0,0,0.5,0.4,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,2,0.1,0.4,1,0,0,0,0,1,3,4,2,0,0,0,0,1,0,0,1,0,3,1,6,1,1750,10,2,0,0
"548",548,966,1,1,32.5,1,1,1,100,100,0,0,1,1,7,NA,0,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,3,0.05,0.1,5,0,1,0,0,2,3,4,4,0,1,1,1,1,0,0,2,0,3,3,4,0,5000,8,200,0,1
"549",549,456,1,0,63,35,1,2,90,80,0,1,0,1,NA,7,NA,1,0,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,1,3,4,4,1,1,0,0,0,0,0,2,1,3,3,4,1,2250,10,40,1,1
"550",550,776,1,0,63,50,0,3,10,90,1,2,0,2,NA,8,NA,0,1,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,3,0.05,0.1,5,1,1,1,1,1,3,3,4,0,1,0,0,0,0,0,3,1,3,0,2,0,1250,7,45,0,0
"551",551,281,0,0,47.5,50,1,2,10,5,1,0,1,0,0,NA,1,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,1,1,1,1,0,3,3,3,1,1,0,1,0,0,0,3,1,4,4,6,1,1250,9,10,1,0
"552",552,252,0,0,21.5,6.5,3,5,100,40,1,1,1,2,10,NA,1,NA,1,1,0.5,0.9,1,3,0.05,0.1,2.5,2,0.1,0.9,5,3,0.05,0.1,5,1,1,1,1,1,3,5,5,1,1,1,1,1,0,1,5,2,5,3,3,1,250,10,80,1,0
"553",553,410,1,1,47.5,50,2,1,80,10,0,1,0,2,NA,9,NA,0,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,0,0,2,5,5,2,0,0,0,1,0,0,0,1,1,5,1,1,1,250,10,5,0,0
"554",554,620,1,0,47.5,50,3,1,90,90,0,1,0,0,NA,8,NA,1,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,0,1,1,1,4,4,4,0,1,0,1,1,0,0,3,2,3,1,1,0,250,7,45,1,0
"555",555,376,1,1,47.5,35,2,5,100,20,0,1,1,2,8,NA,1,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,0,1,1,3,4,5,0,0,1,1,1,0,1,4,1,4,4,6,1,5000,10,40,1,1
"556",556,178,0,1,47.5,1,3,3,100,80,1,2,1,2,4,NA,0,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,1,1,2,4,4,4,2,1,1,1,1,0,1,4,2,4,4,4,0,3500,9,160,0,1
"557",557,356,0,0,47.5,50,0,2,100,5,0,2,0,1,NA,2,NA,0,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,0,0,0,0,2,3,4,4,1,1,0,1,1,0,0,3,1,2,3,5,1,2250,7,2,0,1
"558",558,191,1,1,47.5,50,1,2,40,60,1,1,1,1,2,NA,1,NA,1,1,0.5,0.9,1,3,0.05,0.1,2.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,1,1,1,1,1,3,3,5,1,1,0,0,0,0,1,3,2,3,2,6,0,2250,8,120,1,1
"559",559,606,0,1,47.5,50,1,1,90,40,0,2,0,2,NA,3,NA,1,1,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,1,1,1,1,2,3,3,4,1,1,0,1,0,0,0,2,2,3,1,2,0,1750,7,20,1,0
"560",560,393,1,0,47.5,50,0,2,40,20,1,0,1,2,8,NA,0,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,2,4,4,5,1,1,0,0,0,0,0,2,2,4,1,6,1,2750,10,40,0,1
"561",561,416,1,0,47.5,50,1,2,5,90,1,1,0,2,NA,8,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,1,0,0,2,4,4,4,1,1,1,1,1,0,0,2,1,4,2,4,1,1250,9,45,0,0
"562",562,478,0,0,63,35,1,3,60,90,0,1,0,1,NA,8,NA,0,0,0,0.5,0.4,5,3,0.05,0.1,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,1,1,1,4,4,5,2,1,1,1,0,0,0,3,2,4,1,4,0,250,10,45,0,0
"563",563,386,1,0,47.5,50,2,3,100,40,1,1,1,2,10,NA,1,NA,0,1,0.5,0.9,1,3,0.05,0.1,2.5,0,0.05,0.9,2.5,3,0.05,0.1,5,1,1,1,0,2,4,4,5,1,1,1,1,1,0,1,3,2,4,2,6,0,2750,10,80,1,1
"564",564,588,0,1,47.5,6.5,2,3,5,5,1,2,0,0,NA,2,NA,1,0,1,0.5,0.9,1,0,0.1,0.1,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,2,3,4,4,1,1,0,0,0,0,0,3,2,3,1,6,0,2250,8,2,1,1
"565",565,487,0,1,47.5,6.5,1,2,5,90,0,2,0,2,NA,8,NA,0,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,2,0,3,1,4,1,750,9,45,0,0
"566",566,506,1,1,47.5,50,3,5,90,40,1,2,1,2,10,NA,1,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,0,2,1,1,5,2,1,1,1,1,0,2,5,2,5,2,6,1,2250,10,80,1,1
"567",567,429,0,1,47.5,15.5,1,3,60,90,0,2,0,2,NA,8,NA,1,0,2,0.05,0.1,5,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,1,1,2,1,2,4,0,1,1,1,0,0,0,3,2,3,3,4,0,4500,6,45,1,1
"568",568,537,1,0,47.5,50,1,2,60,5,0,1,1,2,0,NA,1,NA,0,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,1,3,3,3,0,1,1,1,1,0,0,2,2,3,1,1,0,750,8,10,1,0
"569",569,630,1,1,47.5,50,2,2,40,20,0,2,1,2,8,NA,0,NA,1,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,2,4,5,5,0,1,0,1,0,0,1,4,2,4,2,4,1,750,10,40,0,0
"570",570,761,1,0,63,35,1,3,100,10,1,2,1,2,6,NA,1,NA,1,1,0.5,0.9,1,3,0.05,0.1,2.5,0,0.05,0.9,2.5,2,0.1,0.4,1,1,1,1,1,2,3,3,3,0,1,1,1,1,0,0,3,2,3,3,5,1,2750,10,20,1,1
"571",571,516,0,0,47.5,15.5,2,4,60,80,1,1,1,1,4,NA,0,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,0,1,0,1,5,4,5,1,1,1,1,1,0,1,5,2,5,2,5,0,250,10,160,0,0
"572",572,167,0,1,47.5,35,1,2,5,5,0,0,1,1,0,NA,1,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,1,0,1,1,3,3,1,0,0,0,1,0,0,0,3,0,4,2,1,0,2750,7,10,1,1
"573",573,938,1,0,63,6.5,3,2,90,10,0,1,0,2,NA,9,NA,1,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,0,1,1,0,1,3,3,4,0,1,1,0,0,0,0,2,1,4,1,4,1,2750,10,5,1,1
"574",574,377,1,1,21.5,35,2,3,10,5,1,1,1,2,0,NA,1,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,0,0.05,0.9,2.5,2,0.1,0.4,1,1,1,1,1,2,2,5,5,0,1,1,1,1,0,0,4,2,5,2,3,1,750,10,10,1,0
"575",575,306,1,0,32.5,6.5,2,3,5,80,1,2,1,2,4,NA,1,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,1,2,3,4,5,1,1,0,1,0,0,1,2,2,4,2,4,1,5000,10,160,1,1
"576",576,410,1,0,63,50,0,3,60,100,0,2,0,2,NA,10,NA,0,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,1,1,2,1,4,3,0,1,0,1,0,0,0,2,1,2,0,3,2,5000,5,50,0,1
"577",577,619,0,1,47.5,35,2,4,10,80,1,2,1,0,4,NA,0,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,1,2,3,2,3,1,1,1,0,0,0,0,4,1,4,3,6,0,3500,9,160,0,1
"578",578,920,1,0,47.5,15.5,2,3,80,60,0,1,1,1,2,NA,0,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,0,1,1,1,1,3,4,4,1,1,1,1,1,0,0,3,0,3,2,6,0,1250,8,120,0,0
"579",579,226,1,0,63,50,1,1,40,80,0,0,0,1,NA,7,NA,0,0,1,0.5,0.9,1,3,0.05,0.1,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,0,0,0,1,3,3,3,0,1,0,1,0,0,0,1,1,3,3,6,1,2250,4,40,0,1
"580",580,299,0,0,63,6.5,3,3,5,5,1,1,1,1,0,NA,0,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,3,0.05,0.1,5,0,1,1,0,1,3,3,3,0,1,0,1,0,0,2,3,0,3,0,0,2,3500,7,10,0,1
"581",581,499,0,0,63,50,2,3,20,100,1,0,0,1,NA,10,NA,1,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,0,1,1,3,4,4,1,1,1,0,0,0,0,3,1,4,3,2,0,1250,9,50,1,0
"582",582,321,0,0,63,50,0,2,80,20,0,2,1,2,8,NA,0,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,0,0,0,2,3,3,3,1,0,1,0,0,0,0,1,1,4,1,1,0,250,10,40,0,0
"583",583,352,1,0,63,50,1,2,90,40,0,2,0,2,NA,3,NA,0,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,0,0,0,1,2,3,3,4,0,1,1,1,1,0,0,2,1,3,1,4,1,1250,7,20,0,0
"584",584,664,1,1,47.5,50,3,2,10,5,0,2,0,2,NA,2,NA,0,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,0,0,2,2,2,2,0,1,0,0,0,0,0,2,1,2,1,6,0,1750,7,2,0,0
"585",585,683,0,0,63,35,1,2,40,40,0,2,0,2,NA,3,NA,0,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,0,0,2,2,2,2,0,1,0,0,0,0,0,2,1,3,1,4,1,1250,6,20,0,0
"586",586,590,0,0,47.5,15.5,2,3,100,60,0,1,1,2,2,NA,1,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,2,0.1,0.4,1,0,0,0,0,1,3,4,3,1,0,1,1,0,0,0,4,2,2,3,6,1,5000,10,120,1,1
"587",587,494,0,1,63,35,2,2,10,100,1,2,0,1,NA,10,NA,0,1,2,0.05,0.1,5,0,0.1,0.1,0.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,0,1,0,0,2,1,1,1,1,0,1,1,1,0,0,2,0,4,1,6,1,1750,10,50,0,0
"588",588,329,1,0,63,35,1,4,40,80,0,2,0,2,NA,7,NA,0,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,2,5,5,5,0,1,1,1,1,0,0,4,0,1,4,1,0,1250,10,40,0,0
"589",589,254,0,0,21.5,1,0,3,90,60,0,1,1,1,2,NA,0,NA,0,0,0.5,0.4,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,1,1,0,1,1,3,5,2,1,0,1,0,0,0,0,3,2,2,2,3,1,1750,9,120,0,0
"590",590,298,0,0,47.5,35,2,3,40,5,0,1,1,2,0,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,0,0,1,2,4,4,5,2,1,1,1,0,0,1,5,2,5,3,1,0,5000,10,10,1,1
"591",591,282,0,1,63,50,1,2,80,90,0,2,0,2,NA,8,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,1,1,0,0,2,1,1,5,0,1,0,1,0,0,0,2,0,4,3,1,0,250,1,45,0,0
"592",592,528,0,0,47.5,50,2,2,10,10,0,1,1,2,6,NA,1,NA,0,1,0.5,0.9,1,3,0.05,0.1,2.5,2,0.1,0.9,5,0,0.5,0.1,0.5,1,1,0,0,1,3,4,4,0,1,0,0,0,0,0,3,1,2,2,4,1,1250,10,20,1,0
"593",593,607,0,0,32.5,50,1,3,5,80,1,2,0,1,NA,7,NA,1,0,2,0.05,0.1,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,1,0,0,1,2,3,4,1,0,1,0,1,0,1,3,0,3,4,6,0,3500,6,40,1,1
"594",594,687,1,0,47.5,50,3,5,5,5,1,1,1,1,0,NA,1,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,1,1,1,2,5,5,5,0,1,1,1,1,0,1,5,2,3,4,5,1,750,10,10,1,0
"595",595,157,1,0,21.5,15.5,0,1,40,90,0,0,0,0,NA,8,NA,0,0,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,0,1,3,2,1,0,0,1,0,0,0,1,0,3,4,4,0,750,7,45,0,0
"596",596,518,0,1,63,50,0,2,5,60,1,2,1,1,2,NA,0,NA,0,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,1,0,2,3,4,4,0,1,1,0,0,0,0,3,2,4,3,2,1,2250,8,120,0,1
"597",597,705,0,0,21.5,50,1,2,60,5,0,1,1,1,0,NA,1,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,1,1,0,2,3,3,4,0,1,0,1,1,0,0,4,1,3,3,6,1,1750,10,10,1,0
"598",598,310,1,0,47.5,1,3,4,60,5,1,2,1,2,0,NA,1,NA,1,0,0.5,0.4,5,2,0.05,0.4,0.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,1,1,1,0,1,5,5,5,2,1,1,1,1,0,1,5,2,5,1,5,1,1750,10,10,1,0
"599",599,606,1,1,63,6.5,1,3,60,20,0,0,1,1,8,NA,1,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,1,1,2,3,3,4,0,1,1,1,0,0,0,4,2,4,2,2,0,1250,9,40,1,0
"600",600,298,1,0,47.5,35,2,2,80,10,0,1,0,1,NA,9,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,0,0,1,3,3,3,1,0,1,0,0,0,0,2,2,4,1,4,0,750,10,5,0,0
"601",601,248,1,1,63,50,1,1,60,20,1,2,1,2,8,NA,1,NA,1,3,0.1,0.1,2.5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,1,1,1,2,4,4,4,2,1,1,1,1,0,1,2,2,4,1,6,0,1250,7,40,1,0
"602",602,589,0,0,32.5,50,1,2,80,80,0,2,0,1,NA,7,NA,1,0,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,1,1,2,4,4,5,2,1,1,1,0,0,0,3,1,3,4,6,0,4500,9,40,1,1
"603",603,401,1,1,63,6.5,1,3,20,60,0,1,0,2,NA,5,NA,0,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,1,3,4,5,2,1,0,0,0,0,0,3,1,4,3,1,0,750,4,30,0,0
"604",604,487,1,1,63,1,3,3,20,10,0,1,1,1,6,NA,0,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,1,3,3,3,1,1,0,0,0,0,0,3,2,3,3,6,0,3500,10,20,0,1
"605",605,215,0,1,21.5,1,0,1,10,90,1,1,1,0,5,NA,0,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,1,3,3,3,0,1,0,0,0,0,2,1,2,2,0,3,1,2250,2,180,0,1
"606",606,335,1,0,32.5,1,3,4,80,100,1,1,1,1,7,NA,0,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,1,0.05,0.1,1,0,0.5,0.1,0.5,1,1,1,1,1,5,5,5,1,1,1,1,1,0,0,4,2,5,3,6,1,2250,10,200,0,1
"607",607,195,1,1,63,50,1,4,80,5,1,2,1,2,0,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,0,1,0,2,3,3,5,1,1,0,1,0,0,0,4,1,4,3,6,2,750,10,10,1,0
"608",608,302,1,0,32.5,15.5,3,3,90,80,0,1,0,1,NA,7,NA,0,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,0,0,0,1,4,4,5,1,1,1,1,0,0,0,3,0,4,1,4,0,2750,10,40,0,1
"609",609,812,1,0,32.5,50,1,2,60,20,0,2,1,1,8,NA,1,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,1,1,1,2,3,5,1,1,1,0,0,0,1,4,1,4,3,6,1,1250,10,40,1,0
"610",610,793,1,1,63,35,2,3,100,10,0,1,1,1,6,NA,1,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,0,0,0,0,2,3,3,4,1,1,0,0,0,0,1,4,2,4,4,2,0,2250,10,20,1,1
"611",611,248,0,1,47.5,35,2,4,5,80,1,2,1,2,4,NA,1,NA,1,0,0.5,0.4,5,3,0.05,0.1,2.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,1,1,1,1,2,4,5,5,2,1,1,1,1,0,0,4,1,4,3,6,0,3500,10,160,1,1
"612",612,182,1,0,32.5,15.5,3,4,40,5,1,2,1,2,0,NA,1,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,0,0,1,0,2,5,5,5,2,1,0,0,0,0,1,4,1,5,3,0,2,1250,10,10,1,0
"613",613,362,1,0,63,50,1,2,40,60,1,2,0,1,NA,5,NA,1,0,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,1,5,5,5,1,1,0,1,0,0,1,3,2,4,4,2,0,1750,8,30,1,0
"614",614,821,1,0,63,15.5,2,3,20,80,1,2,1,0,4,NA,0,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,2,4,4,5,0,1,1,1,1,0,0,3,2,5,3,2,0,750,9,160,0,0
"615",615,315,1,0,47.5,15.5,1,2,20,80,0,0,0,1,NA,7,NA,0,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,0,0,0,0,1,3,3,3,1,0,0,1,0,0,0,3,1,3,2,2,0,2750,5,40,0,1
"616",616,135,0,0,32.5,6.5,3,3,90,80,1,1,1,1,4,NA,0,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,0,1,1,3,4,3,1,1,0,0,0,0,0,2,1,4,2,4,1,750,9,160,0,0
"617",617,433,1,0,63,6.5,3,3,100,90,0,1,0,2,NA,8,NA,1,0,3,0.1,0.1,2.5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,0,1,1,4,4,5,1,1,1,1,1,0,1,4,1,3,1,6,0,2750,10,45,1,1
"618",618,915,1,0,32.5,6.5,3,4,100,40,0,2,1,2,10,NA,1,NA,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,0,0.05,0.9,2.5,3,0.05,0.1,5,1,1,1,1,2,5,5,5,0,1,1,0,0,0,0,4,2,5,3,6,0,2750,8,80,1,1
"619",619,471,1,0,63,6.5,1,3,100,60,0,0,0,1,NA,5,NA,1,0,1,0.5,0.9,1,0,0.1,0.1,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,1,1,1,2,5,5,5,2,1,1,1,1,0,1,3,2,4,2,1,0,250,10,30,1,0
"620",620,648,1,1,63,50,0,3,40,40,1,2,1,2,10,NA,0,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,0,0.5,0.1,0.5,0,1,1,1,2,5,5,5,0,1,1,1,1,0,1,4,2,4,4,6,1,1750,10,80,0,0
"621",621,767,1,0,32.5,50,1,2,60,20,0,1,1,2,8,NA,0,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,0,1,1,0,2,3,3,3,1,1,1,1,1,0,0,2,2,3,2,6,0,1750,10,40,0,0
"622",622,513,0,0,63,6.5,3,3,40,100,0,1,1,1,7,NA,0,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,0,0,1,3,4,5,0,0,1,1,0,0,0,3,2,3,1,2,0,750,8,200,0,0
